ADR name,Binary Clf Mean AUC,Multilabel Clf Mean AUC,Positive Count
Hearing_impaired,0.541536923116,0.537706897398,162.0
Injection_site_haematoma,0.541496532163,0.533857624035,70.0
Alcoholic_pancreatitis,0.541413097861,0.540913899974,393.0
Aortic_valve_incompetence,0.541284510249,0.565591580245,52.0
Faecal_incontinence,0.541182598035,0.513975397988,112.0
Placental_disorder,0.541178385417,0.507733360355,23.0
Acute_myocardial_infarction,0.540961563689,0.543147809272,65.0
Rhinorrhoea,0.540822301692,0.514745660634,34.0
Hordeolum,0.540776111331,0.564537597498,184.0
Cholecystitis_chronic,0.540666216878,0.547449989977,110.0
Prostatic_pain,0.54061302682,0.637145101649,10.0
Bone_density_decreased,0.54060245186,0.536630196108,352.0
Nephropathy_toxic,0.540371896622,0.534676250079,117.0
Chronic_allograft_nephropathy,0.540347228091,0.545591810493,49.0
Thrombophlebitis,0.540303429887,0.523216054738,55.0
Abdominal_pain_lower,0.54008111984,0.513948407075,109.0
Multiple_endocrine_neoplasia,0.539897691439,0.526073415152,211.0
Myelofibrosis,0.539810046276,0.534730058319,96.0
Onychoclasis,0.539563560541,0.557656981626,59.0
Gastrointestinal_candidiasis,0.539486576524,0.508564048451,62.0
Deafness_permanent,0.539388113068,0.565081975773,61.0
Bromosulphthalein_test_abnormal,0.539296232549,0.485766405613,42.0
Salmonella_sepsis,0.539294026155,0.533223257224,27.0
Haemorrhage_urinary_tract,0.538784452937,0.529141660939,420.0
Hypervitaminosis,0.538687344978,0.540818830949,188.0
Penile_oedema,0.538634128725,0.5412995073,504.0
Cerebrovascular_insufficiency,0.538559316704,0.549453319461,132.0
Colitis_microscopic,0.538504587882,0.518597480058,146.0
Atrial_tachycardia,0.538345784025,0.513159551206,18.0
Adrenal_insufficiency,0.538167938931,0.450769189737,5.0
Pneumonia_streptococcal,0.538167938931,0.493617959892,5.0
Intestinal_obstruction,0.53798206347,0.520367034968,91.0
Ketonuria,0.53784731878,0.553186669366,95.0
Cervical_dysplasia,0.537802284406,0.506243977017,46.0
Renal_tubular_necrosis,0.537606787991,0.780817345369,3.0
Tongue_coated,0.537487923556,0.530814200984,58.0
Electrocardiogram_U-wave_abnormality,0.537236590038,0.516937887056,97.0
Parathyroid_disorder,0.536965811966,0.358289222866,11.0
Acne,0.536890650107,0.556909265001,27.0
Premature_ejaculation,0.536606373816,0.655572483914,17.0
Uterine_leiomyoma,0.53660366933,0.505810692629,61.0
Bronchiectasis,0.536512176718,0.546473776244,87.0
Conjunctival_cyst,0.536487268519,0.528259162917,25.0
Cervicitis,0.536174885593,0.632407434282,4.0
Portal_vein_thrombosis,0.536054994388,0.47985995542,35.0
Dysuria,0.536003074625,0.577749846377,21.0
Viral_pharyngitis,0.535861783966,0.541352340917,149.0
Infusion_site_reaction,0.53556958809,0.53322953306,201.0
Duodenal_ulcer_perforation,0.535398418674,0.538125096404,136.0
Cardiac_hypertrophy,0.535022823255,0.54862150468,103.0
Xanthoma,0.534794628089,0.53007716732,321.0
Scrotal_pain,0.534632034632,0.524233070374,229.0
Pernicious_anaemia,0.534531419495,0.490519644063,72.0
Hypertrophic_scar,0.534438220184,0.785036023125,4.0
Autoimmune_haemolytic_anaemia,0.534032041001,0.53408377296,54.0
Gestational_diabetes,0.534011199528,0.4511893093,10.0
Cervix_carcinoma_stage_0,0.533953330286,0.523380272301,75.0
Prolactinoma,0.533911383135,0.517982657118,83.0
Reflexes_abnormal,0.533523293324,0.531711120612,139.0
Electrocardiogram_PR_interval,0.533205619413,0.435859123814,8.0
Death_of_relative,0.533166574023,0.549488702304,20.0
Cholangiocarcinoma,0.53301786653,0.522446333412,151.0
Rash_morbilliform,0.532967568238,0.564186501265,53.0
Senile_ankylosing_vertebral_hyperostosis,0.532788671024,0.457272667903,26.0
Diffuse_large_B-cell_lymphoma,0.532494213916,0.5475241027,172.0
Migraine_with_aura,0.532450181159,0.548758549218,71.0
Intermittent_claudication,0.532303779514,0.559169109914,90.0
Eyelid_pain,0.532175032175,0.605446866327,14.0
Diaphragmatic_hernia,0.531991834354,0.530306231325,29.0
Hypochondriasis,0.531887589344,0.523649072642,107.0
Hyperpyrexia,0.53184815636,0.521005213139,492.0
Cardiomyopathy,0.531733497119,0.425611665688,7.0
Vaginal_inflammation,0.531653944967,0.522550128293,333.0
Peripheral_motor_neuropathy,0.531330888697,0.576251094915,59.0
Lactose_intolerance,0.53117201865,0.533344681334,143.0
Arthropathy,0.531077520858,0.551709197157,148.0
Glaucoma,0.530982905983,0.61458373398,11.0
Splinter_haemorrhages,0.530819137804,0.570212618622,28.0
Breast_enlargement,0.530694980695,0.509263147635,14.0
Dermatophytosis,0.530638604773,0.532113104445,420.0
Acute_myeloid_leukaemia,0.530269047949,0.530269047949,92.0
Gingival_erythema,0.529957291243,0.528434421502,212.0
Duodenal_ulcer,0.529953853807,0.526916410221,28.0
Blood_glucose_abnormal,0.52989821883,0.483171081582,5.0
Bronchopneumopathy,0.529893768623,0.530950012801,45.0
Hypercoagulation,0.529742607329,0.410048443922,9.0
Dyspnoea_exertional,0.529492300796,0.5472869216,146.0
Rickets,0.529474233136,0.513540078769,214.0
Sudden_death,0.529407979408,0.520052570614,14.0
Dyspnoea,0.529323018728,0.435952931083,6.0
Mediastinal_disorder,0.529304720002,0.563118148721,16.0
Emotional_distress,0.529180715118,0.550256040097,167.0
Periventricular_leukomalacia,0.529127983071,0.526598159272,104.0
Night_blindness,0.528959035652,0.500886321501,39.0
Choriocarcinoma,0.528748747561,0.511264294787,146.0
Red_blood_cell_sedimentation_rate_increased,0.528745381338,0.650205482029,7.0
Total_lung_capacity,0.52874015748,0.582101276492,29.0
Polyhydramnios,0.528711674128,0.504391690046,117.0
Bladder_dysfunction,0.528600537348,0.523715081588,55.0
Biliary_colic,0.528545837369,0.558249272773,126.0
Superior_sagittal_sinus_thrombosis,0.528498803219,0.534650181967,160.0
Somnolence,0.528459941885,0.525739193881,133.0
Chronic_lymphocytic_leukaemia,0.528281311098,0.529099219206,55.0
Persistent_generalised_lymphadenopathy,0.528211064621,0.545026946382,73.0
Collagen-vascular_disease,0.528192127224,0.503587407984,78.0
Abscess_sterile,0.528167576658,0.525598945854,478.0
Hostility,0.527660334967,0.582656310491,25.0
Temporal_arteritis,0.527621141716,0.526286523876,329.0
Blood_urea_decreased,0.527612172773,0.523444293672,233.0
IIIrd_nerve_paralysis,0.527598087588,0.481507441129,43.0
Dizziness_postural,0.527508904253,0.557723441623,15.0
Musculoskeletal_deformity,0.527508808072,0.516981042721,51.0
Blood_lactate_dehydrogenase_increased,0.527399444793,0.531610304644,287.0
Demyelinating_polyneuropathy,0.527353689567,0.663875211344,5.0
Panic_reaction,0.527020066255,0.533750030425,40.0
Oesophageal_stenosis,0.526962182587,0.542413608448,94.0
Renal_papillary_necrosis,0.526928758428,0.507995424655,150.0
Ketosis,0.526795549061,0.520165495956,420.0
Blood_triglycerides_normal,0.526707882236,0.526596619549,4.0
Spinal_cord_disorder,0.526582107025,0.331337499818,3.0
Oesophageal_disorder,0.526340954846,0.529841311088,59.0
Repetitive_speech,0.526331349104,0.515229357865,27.0
Peripheral_artery_thrombosis,0.526318677481,0.510342582716,16.0
Congenital_skin_disorder,0.526259923328,0.481564271496,19.0
Myoclonus,0.526143766534,0.509213711893,191.0
Rhinalgia,0.526134672619,0.550440111797,23.0
Basal_cell_carcinoma,0.526048727773,0.566036504763,10.0
Polycystic_ovaries,0.5257852077,0.535967751665,86.0
Tongue_neoplasm,0.525604480391,0.524840928432,415.0
Fat_intolerance,0.525445292621,0.573353568125,5.0
Cardiac_valve_disease,0.525445292621,0.258891784721,5.0
Listeriosis,0.525426257003,0.525919128825,187.0
Prostatic_dysplasia,0.525404079392,0.525287406629,28.0
Candida_infection,0.525229851829,0.527575069959,64.0
Encephalitis_cytomegalovirus,0.525116478605,0.612214271517,15.0
Iron_deficiency,0.525007244595,0.496079607758,51.0
Lacunar_infarction,0.524996340214,0.517880090609,34.0
Dysgraphia,0.524935400517,0.524935400517,17.0
Hypoaesthesia_oral,0.524869791667,0.602258259101,24.0
Lip_and/or_oral_cavity_cancer,0.524669564767,0.498189876469,114.0
Terminal_insomnia,0.524663783662,0.53213090992,194.0
Shock,0.524629018532,0.536354872777,82.0
Neuralgia,0.524514113338,0.525214669856,77.0
Procedural_haemorrhage,0.52447850149,0.558015484676,8.0
Parapsoriasis,0.524277623345,0.52374051679,344.0
Aminoaciduria,0.523984365174,0.441756624856,4.0
Disturbance_in_sexual_arousal,0.523931623932,0.505303661626,11.0
Otorrhoea,0.52386583169,0.514970965259,94.0
Splenic_infarction,0.523743693927,0.523760469036,80.0
Gastrointestinal_ulcer,0.523495776855,0.612515600964,4.0
Breast_neoplasm,0.523426299283,0.544679491273,47.0
Retinal_vein_thrombosis,0.523084588667,0.68320610687,3.0
Elastosis_perforans,0.523053231055,0.523655372815,72.0
Lymphadenitis,0.522999396484,0.498312507088,94.0
Venous_occlusion,0.522823202681,0.520377522887,242.0
Gingivitis,0.52264957265,0.501540259551,11.0
Helicobacter_gastritis,0.522335972047,0.53041703913,112.0
Fat_redistribution,0.522258992578,0.485792728005,19.0
Rotator_cuff_syndrome,0.521901822191,0.469354572096,18.0
Chondropathy,0.521860699117,0.521860699117,3.0
Respiration_abnormal,0.52172524889,0.52172524889,3.0
Delirium_tremens,0.521579752956,0.511704244032,7.0
Caecitis,0.521499117263,0.523278073769,230.0
Personality_change,0.521433515643,0.522696031119,7.0
Renal_infarct,0.521384908212,0.52343313866,260.0
Conjunctival_disorder,0.521180846118,0.488724375654,73.0
Vascular_resistance_systemic,0.521149978555,0.524294253046,271.0
Dysphemia,0.521036306418,0.578939323646,18.0
Tracheostomy_infection,0.52094017094,0.625329366606,11.0
Hypertension,0.520685056635,0.529676301892,87.0
Telangiectasia,0.520647083865,0.520647083865,8.0
Factor_I_deficiency,0.519923369897,0.504966201304,292.0
Hypovolaemia,0.519897305537,0.524126743692,214.0
Parotitis,0.519720101781,0.519720101781,5.0
Coccydynia,0.519670386802,0.500691747987,619.0
Furuncle,0.519604235815,0.507561892177,223.0
Aneurysm,0.519486270376,0.499377458674,67.0
Drug_effect_increased,0.519300224148,0.517576977571,36.0
Paronychia,0.51915721699,0.525358514397,131.0
Anisocytosis,0.519132344547,0.528578788494,3.0
Vulvovaginal_pain,0.519083969466,0.548820224446,4.0
Gastrointestinal_pain,0.519013718056,0.563343454149,27.0
Bladder_spasm,0.518895179936,0.525144507052,80.0
Chronic_hepatitis_B,0.518893635028,0.569161758251,27.0
Keratoacanthoma,0.518833531334,0.586780540804,12.0
Hepatitis_fulminant,0.518695930676,0.531723022791,45.0
Chronic_obstructive_pulmonary_disease,0.518543078888,0.51354309975,10.0
Circadian_rhythm_sleep_disorder,0.518540819652,0.384106793427,27.0
Synostosis,0.518242630734,0.502886555201,49.0
Hypercapnia,0.518172507562,0.518172507562,78.0
Hypertrichosis,0.518087442796,0.701335877863,3.0
Functional_gastrointestinal_disorder,0.517977362223,0.520698037855,100.0
Electrolyte_depletion,0.517589440941,0.494001523872,103.0
Intervertebral_disc_disorder,0.517561787369,0.520672324861,371.0
Menstruation_irregular,0.517345757386,0.478202612967,37.0
Uveitis,0.517316096584,0.51031239638,125.0
Lip_ulceration,0.517251652959,0.515780981407,313.0
Testicular_atrophy,0.517205584242,0.576589228505,42.0
Haematospermia,0.517144406447,0.502028666459,263.0
Lymphocele,0.517109293432,0.537616599258,132.0
Pituitary_tumour_benign,0.516884726136,0.530369229069,110.0
Blood_potassium_increased,0.516867627772,0.518998026666,123.0
Upper-airway_cough_syndrome,0.51675504553,0.517737000105,143.0
Cerebral_thrombosis,0.51674904702,0.62839872776,6.0
Cystic_fibrosis,0.516705175826,0.538419377718,6.0
Metabolic_alkalosis,0.516684279388,0.544635862152,71.0
Endometrial_hyperplasia,0.516572209066,0.519518041754,352.0
Xerophthalmia,0.516536675399,0.531690652295,50.0
Skin_bacterial_infection,0.516510192741,0.557143966627,7.0
Amnesia,0.516339869281,0.447967430754,26.0
Glycosuria,0.516320902658,0.516320902658,42.0
Movement_disorder,0.515964240102,0.379219350212,8.0
Dermatomyositis,0.515807857742,0.514971018647,76.0
Subcutaneous_abscess,0.515559370097,0.56170483118,45.0
Glomerular_filtration_rate_decreased,0.515451427507,0.462290828436,33.0
Middle_insomnia,0.515377065104,0.516035917845,48.0
Osteolysis,0.515212497335,0.518526662046,355.0
"_mixed""",0.514778503994,0.558960673344,26.0
Ear_malformation,0.514693685774,0.511277249377,356.0
Ciliary_muscle_spasm,0.514622267205,0.526200288508,176.0
Corneal_deposits,0.514566594814,0.55583162243,63.0
Xerosis,0.514452473596,0.619704571218,20.0
Glucose-6-phosphate_dehydrogenase_deficiency,0.51427114321,0.516618493269,177.0
Psychotic_behaviour,0.514147037706,0.517947344155,22.0
Haematuria,0.513835674755,0.569433757872,8.0
Local_reaction,0.51355851192,0.513254857502,339.0
Blood_thromboplastin_decreased,0.513463582034,0.513543200127,7.0
Pulmonary_hypoplasia,0.513358778626,0.46711366539,5.0
Hyperventilation,0.513320051038,0.550647345853,51.0
Shock_haemorrhagic,0.513258946695,0.519708315982,334.0
Food_craving,0.51265893076,0.519542962743,24.0
Leukoplakia,0.512588762278,0.509034931645,388.0
Polyarthritis,0.512431129127,0.50988299295,410.0
Pain_in_jaw,0.512340907433,0.422491508151,40.0
Obliterative_bronchiolitis,0.512185682911,0.435114503817,4.0
Loeffler's_syndrome,0.51215004159,0.530042468499,143.0
Eosinophil_count_increased,0.512128943911,0.505809759546,49.0
Graft_dysfunction,0.512110839159,0.508432565772,58.0
Intestinal_ischaemia,0.512073691592,0.555168420606,44.0
Bullous_impetigo,0.511969941837,0.505693478779,106.0
Dacryocanaliculitis,0.511581629027,0.496466022799,68.0
"""Hallucination",0.511509449026,0.471810982512,11.0
Energy_increased,0.511450381679,0.364786852881,5.0
Meningism,0.511397594908,0.51423511522,27.0
Echolalia,0.511366672983,0.49823671654,64.0
Central_nervous_system_infection,0.511192762427,0.56601865394,62.0
Goitre,0.510767940881,0.57343550447,6.0
Lipase_increased,0.510654255714,0.541548187288,99.0
Cardiac_disorder,0.510532032893,0.591248094729,42.0
Discomfort,0.510348687596,0.496311127676,560.0
Hypercalcaemia,0.510348210705,0.505829307518,121.0
Microangiopathy,0.510046535348,0.474357539794,44.0
Cerebrospinal_fluid_leakage,0.509923481588,0.479067211262,53.0
Cough_decreased,0.509791400596,0.608263533139,8.0
Growth_accelerated,0.509716859717,0.548972873973,12.0
Carotid_artery_stenosis,0.509677019423,0.488790795829,111.0
Hypoglycaemic_seizure,0.509621572122,0.509621572122,12.0
Electrocardiogram_abnormal,0.509596554999,0.52433441399,9.0
Oedema_peripheral,0.509576836355,0.52058525982,186.0
Female_sexual_arousal_disorder,0.509431471401,0.520374011879,129.0
Renovascular_hypertension,0.509423950954,0.515125254973,217.0
Pancreatitis_acute,0.50902679012,0.47911365564,4.0
Bladder_stenosis,0.508727117923,0.589115233643,8.0
Pneumonia_aspiration,0.508484989212,0.776973945181,4.0
Papilloma,0.508407589083,0.506373416925,4.0
Transaminases_increased,0.508367659906,0.498589290662,76.0
Miliaria,0.508364774356,0.42337164751,6.0
Myelodysplastic_syndrome,0.508290539871,0.520091764066,543.0
Ventricular_hypertrophy,0.508269720102,0.403008030498,5.0
Retinoic_acid_syndrome,0.508231026786,0.497944151059,23.0
Lymphocytosis,0.50802274351,0.500768708367,50.0
Nasal_polyps,0.507357812201,0.509933546706,42.0
Feeling_of_body_temperature_change,0.507356823498,0.510434933417,87.0
Pericarditis,0.507179357377,0.505440474328,261.0
Porphyria,0.507138206845,0.526886544535,23.0
Abdominal_discomfort,0.507065152062,0.494075467394,84.0
Hepatitis_viral,0.50642844481,0.487159891786,27.0
Spina_bifida,0.50637007394,0.512868442696,153.0
Haemorrhage_neonatal,0.506361323155,0.506361323155,5.0
Blood_creatinine_increased,0.506361323155,0.389941846974,5.0
Injection_site_hypersensitivity,0.506074654512,0.500704198149,167.0
Fluid_overload,0.506072583543,0.568567277013,32.0
Balance_disorder,0.505997726106,0.52508539466,168.0
Female_sexual_dysfunction,0.505985170556,0.501029067534,482.0
Osteonecrosis_of_jaw,0.505926189142,0.532997760342,120.0
Hypoglycaemic_coma,0.505771446841,0.522068145864,36.0
Relapsing_fever,0.505718954248,0.49736830475,26.0
Hypoplastic_anaemia,0.505273735274,0.487788915429,13.0
Tracheal_disorder,0.505221737132,0.539194452284,24.0
Impulse-control_disorder,0.505165864361,0.54377013296,9.0
Lichenoid_keratosis,0.505145107191,0.510180685147,171.0
Skin_oedema,0.504682373381,0.518184952622,57.0
Menometrorrhagia,0.504537968673,0.490162037037,80.0
Ischaemic_cerebral_infarction,0.504496462039,0.576736524733,42.0
Alcohol_poisoning,0.504445669946,0.500988204672,4.0
Developmental_hip_dysplasia,0.504418374418,0.451048305919,13.0
Blood_glucose_increased,0.504386871936,0.51972595927,24.0
Lower_respiratory_tract_infection,0.503966024612,0.500749337329,265.0
Allergic_granulomatous_angiitis,0.503816793893,0.330425330458,6.0
Blood_urea_increased,0.50372329941,0.517655931033,31.0
Fungaemia,0.503410553411,0.522659383713,13.0
Synovial_cyst,0.503169614798,0.481031394623,16.0
Asthenopia,0.502944731306,0.451906974559,42.0
Renal_failure,0.502496983199,0.509407547881,107.0
Disseminated_intravascular_coagulation,0.5024068732,0.522723134954,154.0
Ischaemic_neuropathy,0.502347909126,0.511221070511,27.0
Thyroid_adenoma,0.501758319429,0.477106665878,95.0
Gangrene,0.501368831254,0.644879981662,9.0
Polyp,0.501107480029,0.556676184128,26.0
Acute_tonsillitis,0.501023933273,0.473833826327,31.0
Affective_disorder,0.500899911845,0.530306514569,48.0
Poikilocytosis,0.500874635133,0.501512850075,144.0
Ephelides,0.500787569178,0.624717621142,9.0
Erythema_multiforme,0.500685331,0.506489195361,29.0
Cyanosis,0.500557301358,0.496938430155,51.0
Oesophageal_spasm,0.500430663221,0.500312941652,17.0
Haemoptysis,0.500287726917,0.526284776019,48.0
Vasospasm,0.500179332784,0.495595122402,123.0
Raynaud's_phenomenon,0.499850037249,0.499850037249,3.0
Vascular_calcification,0.49957489771,0.486887612918,53.0
Gastrooesophageal_reflux_disease,0.499460312559,0.499814443129,28.0
Cardiac_failure,0.498880071596,0.49300119956,237.0
Cardiogenic_shock,0.498821956563,0.48728606776,114.0
Mean_cell_volume,0.498669299451,0.483856015385,119.0
Hypertensive_encephalopathy,0.498667160709,0.525893777858,164.0
Uterine_cyst,0.498457407574,0.491068545103,174.0
Respiratory_alkalosis,0.498398673399,0.478695479405,12.0
Meniere's_disease,0.498383823182,0.5209219287,87.0
Squamous_cell_carcinoma,0.497984784971,0.501837171801,114.0
Tinea_infection,0.497882389774,0.485281265762,46.0
Pituitary_infarction,0.497542735043,0.415037774961,11.0
Regressive_behaviour,0.497389495983,0.493135008862,101.0
Necrotising_colitis,0.497345189687,0.484838031742,376.0
Leukoencephalopathy,0.497244607245,0.478577145623,118.0
Oral_disorder,0.49718656994,0.474877460226,23.0
Oral_herpes,0.497092864924,0.537606672073,25.0
Appendicitis,0.497028753442,0.493869751718,249.0
Procedural_nausea,0.496864459508,0.459605597964,9.0
Anxiety,0.496832948172,0.478825760135,283.0
Anger,0.496209982788,0.458805917357,42.0
Sleep_talking,0.496156854743,0.538213111705,63.0
Activated_partial_thromboplastin_time_prolonged,0.496129993518,0.512404580153,3.0
Urticaria_vesiculosa,0.496048662143,0.4524137861,75.0
Aggression,0.496007502864,0.481714155748,200.0
Rhythm_idioventricular,0.495955725841,0.284354048492,8.0
Urethritis,0.495413543222,0.539196135181,37.0
Radial_nerve_palsy,0.495347871842,0.536686891619,37.0
Rectal_polyp,0.495309742449,0.500040082234,90.0
Hyperaemia,0.495163661897,0.501378685803,205.0
Congenital_oral_malformation,0.495083014049,0.567168859154,10.0
Haemorrhage_intracranial,0.495072481119,0.483884913536,15.0
Amino_acid_metabolism_disorder,0.494989684645,0.494989684645,9.0
Crocodile_tears_syndrome,0.494910941476,0.609777062819,5.0
Croup_infectious,0.494809344907,0.512019834832,45.0
Feeling_of_despair,0.494663850411,0.445858615515,9.0
Tooth_malformation,0.49465134524,0.499052751269,91.0
Nodal_arrhythmia,0.494559971922,0.595833333333,7.0
CSF_test_abnormal,0.494472890371,0.523059273135,50.0
Chorea,0.49407979408,0.49407979408,14.0
Cognitive_disorder,0.493738081973,0.500056003367,126.0
Rectal_haemorrhage,0.493669250646,0.509039831948,17.0
Dermatitis_allergic,0.49358974359,0.4946221549,11.0
Pharyngeal_oedema,0.493581025558,0.500990833281,445.0
Peptic_ulcer_perforation,0.493151955943,0.484766965309,15.0
Body_temperature_decreased,0.49308257674,0.455003049719,18.0
Hypoaesthesia,0.492641261816,0.51366405818,72.0
Hemiplegia,0.492517524105,0.480675098251,7.0
Ureteritis,0.491481937603,0.50233869212,96.0
Polymenorrhoea,0.491415453915,0.46886408365,12.0
Large_intestine_polyp,0.491282810399,0.328467578631,3.0
Gastritis_haemorrhagic,0.491197351627,0.482696694976,136.0
Dysphagia,0.491091817759,0.487165365033,73.0
Cor_pulmonale,0.490939518447,0.491446387706,124.0
Ovarian_neoplasm,0.490583227342,0.486582573628,99.0
Tendon_disorder,0.489962229872,0.48926212776,251.0
Dyspepsia,0.489867153459,0.484800132993,407.0
Rheumatic_disorder,0.489838367328,0.510991087653,37.0
Endometrial_neoplasm,0.489821882952,0.489821882952,5.0
Halo_vision,0.489783182887,0.5669849747,4.0
Necrotising_fasciitis,0.489737633037,0.506285410043,82.0
Rash_scarlatiniform,0.489513320639,0.543774192666,28.0
Nightmare,0.489080570754,0.497845839363,76.0
Phenylketonuria,0.489012036664,0.495950728216,85.0
Eschar,0.489010800827,0.481981970061,104.0
Epididymitis,0.488829944002,0.647633653536,9.0
Atrioventricular_dissociation,0.488568376068,0.364405946818,11.0
Collagen_disorder,0.488403799971,0.4834558291,561.0
Leukocyturia,0.488345682255,0.492013284851,105.0
Ulcer,0.488032195903,0.482624120946,208.0
Respiratory_moniliasis,0.48778174805,0.483171484907,590.0
Hypopituitarism,0.487717924759,0.487932080006,200.0
Restlessness,0.487627206533,0.461983653553,66.0
Nasal_odour,0.487459475391,0.535661112673,10.0
Inflammation,0.487393225924,0.397308924462,19.0
Normochromic_normocytic_anaemia,0.487135278515,0.525917612694,10.0
Proteinuria,0.486247956992,0.488080130837,90.0
Skin_candida,0.486170824681,0.486407241672,7.0
Nipple_pain,0.486005089059,0.320144779175,5.0
Haemorrhoidal_haemorrhage,0.485468125659,0.484682030592,4.0
Diarrhoea,0.485199485199,0.416070488454,14.0
Infrequent_bowel_movements,0.485160624816,0.578327930052,10.0
Chloasma,0.484843584035,0.486459386297,255.0
Pyelonephritis,0.484832935264,0.478567616088,97.0
Episcleritis,0.484829059829,0.467363219272,11.0
Gastric_polyps,0.484732824427,0.559140732041,5.0
Pulmonary_haemorrhage,0.484732824427,0.463623018203,5.0
Renal_colic,0.484649775832,0.491577493907,416.0
Rectal_prolapse,0.483931824096,0.50374244016,61.0
Ureteric_obstruction,0.483756407881,0.483756407881,20.0
Sinus_rhythm,0.483741035465,0.273036937631,10.0
Macular_degeneration,0.483651166841,0.473630352418,97.0
Epidermodysplasia_verruciformis,0.483547008547,0.61012149744,11.0
Lupus-like_syndrome,0.483312588634,0.488982028551,75.0
Sleep_terror,0.482877527644,0.519637354759,48.0
Pulmonary_infarction,0.482824427481,0.549279454095,5.0
Immunosuppression,0.482529390575,0.56953662025,9.0
Depression,0.482359791603,0.478333876001,39.0
Type_1_diabetes_mellitus,0.482328882544,0.476679290599,246.0
Rash_pustular,0.482188295165,0.482188295165,5.0
Vitreous_floaters,0.482040080137,0.500368899579,21.0
Limb_reduction_defect,0.481965103184,0.48912159436,150.0
Atrioventricular_block_first_degree,0.481878694647,0.413167938931,3.0
Eyelid_irritation,0.481748081928,0.512415547951,4.0
Thrombotic_microangiopathy,0.481746733471,0.473749877198,9.0
Muscle_mass,0.481184839324,0.460491388398,15.0
Head_titubation,0.480405932115,0.471916267291,515.0
Mucocutaneous_candidiasis,0.480279898219,0.480145717606,5.0
Hypopnoea,0.479991485739,0.520915479332,8.0
Urinary_hesitation,0.479866291276,0.461928625886,4.0
Rash,0.479789157491,0.489232473595,661.0
Astrocytoma,0.479630055147,0.464573776011,24.0
Pleuropericarditis,0.479541399784,0.605672592745,6.0
Tongue_neoplasm_malignant_stage_unspecified,0.4794921875,0.455126883171,23.0
Phimosis,0.479364209072,0.46607091758,82.0
Cold_sweat,0.479158130411,0.482929511949,616.0
Brain_cancer_metastatic,0.478035213808,0.473494357925,245.0
Rheumatic_fever,0.477585384956,0.529518332543,38.0
Aortic_dissection,0.47752047617,0.537382955206,45.0
Paroxysmal_nocturnal_haemoglobinuria,0.477389782518,0.498143982382,22.0
Tunnel_vision,0.476962934707,0.485218869651,149.0
Bladder_pain,0.476781000761,0.470683054533,209.0
Enterocolitis,0.476619636152,0.478742094687,122.0
Musculoskeletal_chest_pain,0.476313522825,0.39416023166,17.0
Phaeochromocytoma,0.475939087284,0.405404462591,7.0
Large_intestine_perforation,0.475747488379,0.481372200122,116.0
Cerebral_palsy,0.475418718226,0.468715889633,52.0
Gastrointestinal_oedema,0.47498139881,0.491189200051,23.0
Salivary_gland_pain,0.474969238708,0.483628025722,50.0
Intussusception,0.474919801691,0.477119749229,29.0
Imperforate_hymen,0.474806961178,0.468201403576,43.0
Cerebellar_ataxia,0.474800815268,0.345689595728,20.0
Serum_sickness-like_reaction,0.474394867308,0.505604341401,29.0
Premature_labour,0.474143388554,0.470358996312,106.0
Keratopathy,0.473267835308,0.490078471551,70.0
Gastric_perforation,0.473213412748,0.432694372725,15.0
Glioblastoma_multiforme,0.473076923077,0.640523829477,11.0
Failed_induction_of_labour,0.47296121186,0.475615258096,106.0
Hallucination,0.472541507024,0.614241749288,8.0
Granuloma,0.472527567135,0.480170988315,328.0
Haemoglobinaemia,0.472334013804,0.507471659204,27.0
Middle_ear_disorder,0.471695715323,0.476069401245,26.0
Pain_in_extremity,0.471495415681,0.499228124593,15.0
Eosinophilic_myocarditis,0.471371627047,0.408329221451,4.0
Corneal_disorder,0.471347235627,0.356847387191,7.0
Breast_mass,0.470617703509,0.465745285633,57.0
Neuropathy_peripheral,0.470272128893,0.508817838904,10.0
Tuberculin_test_positive,0.470244209973,0.480544268241,40.0
Myelitis_transverse,0.470195476582,0.4483600338,147.0
Restless_legs_syndrome,0.470192307692,0.470192307692,11.0
Streptococcal_infection,0.469944470045,0.46866380008,135.0
Abdominal_rigidity,0.469853479853,0.229193241323,13.0
Urticaria,0.469828461963,0.538011929295,3.0
Breast_disorder,0.469689199981,0.470400488026,109.0
Keratosis_pilaris,0.469193368404,0.461767663167,53.0
Dental_plaque,0.469114576526,0.544281443194,18.0
Ear_pruritus,0.468889549606,0.453819824348,19.0
Flushing,0.468822613487,0.476998936755,32.0
Conjunctivitis_infective,0.468817422769,0.27009794638,4.0
Oliguria,0.468817422769,0.27009794638,4.0
Lyme_disease,0.468817422769,0.27009794638,4.0
Hemiparesis,0.468817422769,0.27009794638,4.0
Trifascicular_block,0.468817422769,0.27009794638,4.0
Fanconi_syndrome,0.468817422769,0.27009794638,4.0
Cheilitis,0.468817422769,0.27009794638,4.0
Metaphyseal_dysplasia,0.468817422769,0.27009794638,4.0
Areflexia,0.468817422769,0.27009794638,4.0
Myotonia,0.468817422769,0.27009794638,4.0
Haemorrhage,0.468817422769,0.27009794638,4.0
Retinal_tear,0.468202457265,0.48511959041,119.0
Genital_herpes,0.467735042735,0.463948085069,11.0
Hyperuricosuria,0.467517671131,0.482622837965,23.0
Lymphoma,0.466921119593,0.504635635169,6.0
