ADR name,Binary Logistic Regression Mean AUC,Web Mean AUC,Positive Count
Alanine_aminotransferase_increased,0.517109293432,0.770707,132.0
Arthropathy,0.516884726136,0.779674,110.0
Eye_disorder,0.516867627772,0.755237,123.0
Ecchymosis,0.51675504553,0.769206,143.0
Endocarditis,0.51674904702,nan,6.0
Capillary_fragility,0.516705175826,nan,6.0
Keratitis,0.516684279388,0.797628,71.0
Arthralgia,0.516572209066,0.740763,352.0
Renal_pain,0.516536675399,0.785369,50.0
Lichenoid_keratosis,0.516510192741,nan,7.0
Balance_disorder,0.516339869281,0.5067,26.0
Meningitis,0.516320902658,0.65995,42.0
Diabetic_ketoacidosis,0.515964240102,nan,8.0
Liver_disorder,0.515807857742,0.806742,76.0
Nodule,0.515559370097,0.643059,45.0
Myositis,0.515377065104,0.765087,48.0
Myalgia,0.515212497335,0.759008,355.0
Pruritus_genital,0.514778503994,0.557237,26.0
Convulsion,0.514693685774,0.737085,356.0
Shock,0.514622267205,0.781693,176.0
Nephropathy,0.514566594814,0.883726,63.0
Tachypnoea,0.514452473596,0.463501,20.0
Swelling,0.51427114321,0.762494,177.0
Hyperkeratosis,0.514147037706,0.488047,22.0
Bronchospasm_paradoxical,0.513835674755,nan,8.0
Anxiety,0.51355851192,0.703699,339.0
Hypoprothrombinaemia,0.513463582034,nan,7.0
Abnormal_labour,0.513358778626,nan,5.0
Hypomagnesaemia,0.513320051038,0.726074,51.0
Vertigo,0.513258946695,0.729884,334.0
Urinary_hesitation,0.51265893076,0.589287,24.0
Malaise,0.512588762278,0.723338,388.0
Insomnia,0.512431129127,0.758672,410.0
Blood_disorder,0.512340907433,0.608917,40.0
Haemarthrosis,0.512185682911,nan,4.0
Lymphadenopathy,0.51215004159,0.754827,143.0
Eyelid_ptosis,0.512128943911,0.79036,49.0
Laryngospasm,0.512110839159,0.80071,58.0
Transient_ischaemic_attack,0.512073691592,0.748581,44.0
Eructation,0.511969941837,0.775578,106.0
Breast_disorder,0.511581629027,0.798989,68.0
Cardiac_hypertrophy,0.511450381679,nan,5.0
Periorbital_oedema,0.511397594908,0.671202,27.0
Blood_bilirubin_increased,0.511366672983,0.827362,64.0
Oesophageal_disorder,0.511192762427,0.795106,62.0
Menstruation_delayed,0.510767940881,nan,6.0
Gout,0.510654255714,0.806592,99.0
Bone_disorder,0.510532032893,0.541402,42.0
Diarrhoea,0.510348687596,0.770738,560.0
Lethargy,0.510348210705,0.727895,121.0
Hypertriglyceridaemia,0.510046535348,0.670571,44.0
Cholecystitis,0.509923481588,0.793346,53.0
Rosacea,0.509716859717,0.435272,12.0
Phlebitis,0.509677019423,0.747756,111.0
Benign_prostatic_hyperplasia,0.509621572122,0.452557,12.0
Fontanelle_bulging,0.509596554999,nan,9.0
Muscular_weakness,0.509576836355,0.779416,186.0
Atrial_fibrillation,0.509431471401,0.775347,129.0
Photosensitivity_reaction,0.509423950954,0.801163,217.0
Breast_cancer_male,0.50902679012,nan,4.0
Tension_headache,0.508727117923,nan,8.0
Hepatic_pain,0.508407589083,nan,4.0
Amblyopia,0.508367659906,0.820663,76.0
Venoocclusive_liver_disease,0.508364774356,nan,6.0
Pruritus,0.508290539871,0.726791,543.0
Purpura_non-thrombocytopenic,0.508269720102,nan,5.0
Inflammatory_bowel_disease,0.508231026786,0.849882,23.0
Arterial_disorder,0.507357812201,0.55186,42.0
Albuminuria,0.507356823498,0.780113,87.0
Tinnitus,0.507179357377,0.781798,261.0
Cheilitis,0.507138206845,0.327346,23.0
Thinking_abnormal,0.507065152062,0.730907,84.0
Night_sweats,0.50642844481,0.588996,27.0
Cardiac_fibrillation,0.50637007394,0.761701,153.0
Premature_labour,0.506361323155,nan,5.0
Vascular_pain,0.506361323155,nan,5.0
Nervous_system_disorder,0.506074654512,0.762413,167.0
Haemolysis,0.506072583543,0.561722,32.0
Anaphylactoid_reaction,0.505997726106,0.700411,168.0
Asthenia,0.505985170556,0.75844,482.0
Dermatitis_contact,0.505926189142,0.802713,120.0
Drug_eruption,0.505771446841,0.50091,36.0
Atrial_flutter,0.505718954248,0.49254,26.0
Musculoskeletal_chest_pain,0.505273735274,0.439454,13.0
Haematocrit_decreased,0.505221737132,0.571286,24.0
Hair_disorder,0.505165864361,nan,9.0
Face_oedema,0.505145107191,0.733269,171.0
Respiratory_failure,0.504682373381,0.794469,57.0
Ventricular_extrasystoles,0.504537968673,0.801914,80.0
Tooth_abscess,0.504496462039,0.676804,42.0
Sudden_cardiac_death,0.504445669946,nan,4.0
Muscle_contracture,0.504418374418,0.650203,13.0
Arrhythmia,0.503966024612,0.753031,265.0
Rash_vesicular,0.503816793893,nan,6.0
Ventricular_arrhythmia,0.50372329941,0.648681,31.0
Coronary_artery_occlusion,0.503415280721,nan,3.0
Benign_neoplasm_of_skin,0.503410553411,0.488306,13.0
Depression_suicidal,0.503400768196,nan,3.0
Cold_sweat,0.503169614798,0.414166,16.0
Gingival_bleeding,0.502944731306,0.588914,42.0
Hiccups,0.502496983199,0.760031,107.0
Dermatitis_exfoliative,0.5024068732,0.779203,154.0
Tenosynovitis,0.502347909126,0.44696,27.0
Affective_disorder,0.501368831254,nan,9.0
Oculogyric_crisis,0.501107480029,0.776295,26.0
Laboratory_test_abnormal,0.501023933273,0.493737,31.0
Nephrotic_syndrome,0.500899911845,0.734449,48.0
Hypoglycaemia,0.500874635133,0.775241,144.0
Prothrombin_level_increased,0.500685331,0.63971,29.0
Parosmia,0.500557301358,0.719318,51.0
Enuresis,0.500430663221,0.509116,17.0
Pseudomembranous_colitis,0.500287726917,0.939515,48.0
Urinary_tract_disorder,0.500179332784,0.778275,123.0
Polycystic_ovaries,0.499850037249,nan,3.0
Viral_diarrhoea,0.499621462155,0.574922,21.0
Hyperaemia,0.49957489771,0.717466,53.0
Hyperthyroidism,0.499460312559,0.502377,28.0
Cardiac_failure,0.498880071596,0.767597,237.0
Irritability,0.498821956563,0.763643,114.0
Lacrimation_increased,0.498669299451,0.813636,119.0
Gastritis,0.498667160709,0.776012,164.0
Discomfort,0.498457407574,0.756696,174.0
Emotional_disorder,0.498398673399,0.467551,12.0
Skin_exfoliation,0.498383823182,0.768464,87.0
Atrioventricular_block,0.497984784971,0.825128,114.0
Hypertrichosis,0.497882389774,0.880906,46.0
Endometrial_disorder,0.497702183651,nan,3.0
Blood_urine,0.497542735043,0.444923,11.0
Viral_infection,0.497389495983,0.800331,101.0
Fatigue,0.497345189687,0.734274,376.0
Blood_alkaline_phosphatase_increased,0.497244607245,0.774862,118.0
Induration,0.49718656994,0.691461,23.0
Lymphocytosis,0.497092864924,0.698994,25.0
Ulcer,0.497028753442,0.721062,249.0
Gastrointestinal_infection,0.496864459508,nan,9.0
Anaphylactic_shock,0.496832948172,0.744231,283.0
Furuncle,0.496209982788,0.61188,42.0
Intestinal_obstruction,0.496156854743,0.820272,63.0
Lung_neoplasm,0.496129993518,nan,3.0
Gastrooesophageal_reflux_disease,0.496048662143,0.791663,75.0
Upper_respiratory_tract_infection,0.496007502864,0.724788,200.0
Muscle_spasticity,0.495955725841,nan,8.0
Coagulopathy,0.495413543222,0.562556,37.0
Pyelonephritis,0.495347871842,0.695611,37.0
Coordination_abnormal,0.495309742449,0.845284,90.0
Hepatic_function_abnormal,0.495163661897,0.757654,205.0
Retinitis,0.495083014049,nan,10.0
Acute_hepatic_failure,0.495072481119,0.426622,15.0
Paralysis_flaccid,0.494989684645,nan,9.0
Bradyphrenia,0.494910941476,nan,5.0
Tooth_discolouration,0.494663850411,nan,9.0
Rectal_haemorrhage,0.49465134524,0.80337,91.0
Hyperchloraemia,0.494559971922,nan,7.0
Cyanosis,0.494472890371,0.721712,50.0
Osteoarthropathy,0.49407979408,0.455577,14.0
Blood_creatinine_increased,0.493738081973,0.782835,126.0
Chronic_obstructive_pulmonary_disease,0.493669250646,0.691444,17.0
Meningism,0.49358974359,0.627661,11.0
Body_temperature_increased,0.493581025558,0.741708,445.0
Atopy,0.493151955943,0.619397,15.0
Brain_oedema,0.49308257674,0.527966,18.0
Haematemesis,0.492641261816,0.831169,72.0
Benign_breast_neoplasm,0.492517524105,nan,7.0
Dysmenorrhoea,0.491481937603,0.739676,96.0
Choking,0.491415453915,0.650236,12.0
Anterior_spinal_artery_syndrome,0.491282810399,nan,3.0
Aspartate_aminotransferase_increased,0.491197351627,0.778046,136.0
Tubulointerstitial_nephritis,0.491091817759,0.810066,73.0
Nasal_congestion,0.490939518447,0.797135,124.0
Dry_eye,0.490583227342,0.798105,99.0
Dysgeusia,0.489962229872,0.692174,251.0
Dyspepsia,0.489867153459,0.722818,407.0
Lung_infiltration,0.489838367328,0.720535,37.0
Splenic_infarction,0.489821882952,nan,5.0
Pleural_effusion,0.489737633037,0.806661,82.0
Eye_pruritus,0.489513320639,0.527132,28.0
Nightmare,0.489080570754,0.851551,76.0
Musculoskeletal_pain,0.489012036664,0.772666,85.0
Nasopharyngitis,0.489010800827,0.815085,104.0
Tongue_ulceration,0.488829944002,nan,9.0
Necrotising_colitis,0.488568376068,0.333653,11.0
Dizziness,0.488403799971,0.739191,561.0
Hearing_impaired,0.488345682255,0.767683,105.0
Haematuria,0.488032195903,0.757556,208.0
Pain,0.48778174805,0.764127,590.0
Eosinophilia,0.487717924759,0.807501,200.0
Cholelithiasis,0.487627206533,0.811413,66.0
Microangiopathy,0.487459475391,nan,10.0
Electroencephalogram_abnormal,0.487393225924,0.507529,19.0
Benign_neoplasm,0.487135278515,nan,10.0
Nephritis,0.486247956992,0.841214,90.0
Snoring,0.486170824681,nan,7.0
Bundle_branch_block_right,0.486005089059,nan,5.0
Puberty,0.485468125659,nan,4.0
Abortion_spontaneous,0.485199485199,0.650689,14.0
Anal_pruritus,0.485160624816,nan,10.0
Visual_impairment,0.484843584035,0.725059,255.0
Immune_system_disorder,0.484832935264,0.79744,97.0
Faeces_discoloured,0.484829059829,0.550181,11.0
Upper_airway_obstruction,0.484771524492,nan,3.0
Myasthenic_syndrome,0.484732824427,nan,5.0
Retinal_artery_occlusion,0.484732824427,nan,5.0
Paraesthesia,0.484649775832,0.722091,416.0
Supraventricular_tachycardia,0.483931824096,0.768661,61.0
Diarrhoea_haemorrhagic,0.483756407881,0.654793,20.0
Muscle_tightness,0.483741035465,nan,10.0
Photophobia,0.483651166841,0.797301,97.0
Emphysema,0.483547008547,0.511281,11.0
Oral_candidiasis,0.483312588634,0.848115,75.0
Serum_sickness,0.482877527644,0.720229,48.0
Chronic_myeloid_leukaemia,0.482824427481,nan,5.0
Apraxia,0.482529390575,nan,9.0
Cerebral_ischaemia,0.482359791603,0.69414,39.0
Hypoaesthesia,0.482328882544,0.75661,246.0
Erythema_of_eyelid,0.482188295165,nan,5.0
Ulcerative_keratitis,0.482040080137,0.758562,21.0
Hepatic_failure,0.481965103184,0.79149,150.0
Hypospadias,0.481878694647,nan,3.0
Precocious_puberty,0.481748081928,nan,4.0
Thrombotic_microangiopathy,0.481746733471,nan,9.0
Osteoarthritis,0.481184839324,0.463124,15.0
Oedema,0.480405932115,0.711721,515.0
Type_2_diabetes_mellitus,0.480279898219,nan,5.0
Hypoaesthesia_oral,0.479991485739,nan,8.0
Chronic_lymphocytic_leukaemia,0.479866291276,nan,4.0
Rash,0.479789157491,0.780915,661.0
Pulmonary_hypertension,0.479630055147,0.475964,24.0
Adenocarcinoma,0.479541399784,nan,6.0
Choreoathetosis,0.4794921875,0.68083,23.0
Proteinuria,0.479364209072,0.796424,82.0
Vomiting,0.479158130411,0.759162,616.0
Renal_failure,0.478035213808,0.747561,245.0
Oesophageal_ulcer,0.477585384956,0.697459,38.0
Enterocolitis,0.47752047617,0.777813,45.0
Pneumothorax,0.477389782518,0.552962,22.0
Tenderness,0.476962934707,0.753704,149.0
Respiratory_tract_infection,0.476781000761,0.723115,209.0
Pain_in_extremity,0.476619636152,0.762636,122.0
Glucose_tolerance_decreased,0.476313522825,0.619262,17.0
Aplastic_anaemia,0.475747488379,0.855538,116.0
Depression,0.475418718226,0.757686,52.0
Cognitive_disorder,0.47498139881,0.53605,23.0
Bursitis,0.474969238708,0.694388,50.0
Cerebrovascular_disorder,0.474919801691,0.377037,29.0
Hyperreflexia,0.474806961178,0.692823,43.0
Trismus,0.474800815268,0.58361,20.0
Amylase_increased,0.474394867308,0.542041,29.0
Respiratory_disorder,0.474143388554,0.751519,106.0
Oropharyngeal_pain,0.473267835308,0.810037,70.0
Thyroid_disorder,0.473213412748,0.473716,15.0
Dyspareunia,0.473076923077,0.39735,11.0
Abdominal_discomfort,0.47296121186,0.729533,106.0
Muscle_spasms,0.472527567135,0.728309,328.0
Candiduria,0.472189165917,nan,3.0
Lower_respiratory_tract_infection,0.471695715323,0.47696,26.0
Hypoalbuminaemia,0.471495415681,0.56586,15.0
Hepatocellular_injury,0.470617703509,0.809857,57.0
Obesity,0.470272128893,nan,10.0
Optic_nerve_disorder,0.470244209973,0.689622,40.0
Gastrointestinal_haemorrhage,0.470195476582,0.760928,147.0
Macular_oedema,0.470192307692,0.46871,11.0
Hyperkinesia,0.469944470045,0.763055,135.0
White_blood_cell_disorder,0.469853479853,0.570781,13.0
Primary_hypothyroidism,0.469828461963,nan,3.0
Melaena,0.469689199981,0.802342,109.0
Bundle_branch_block,0.469193368404,0.689838,53.0
Dysphoria,0.469114576526,0.578511,18.0
Hypovolaemia,0.468889549606,0.538443,19.0
Body_temperature_decreased,0.468822613487,0.610946,32.0
Graft_dysfunction,0.468817422769,nan,4.0
Pancreatic_pseudocyst,0.468817422769,nan,4.0
Echocardiogram_abnormal,0.468817422769,nan,4.0
Monoparesis,0.468817422769,nan,4.0
Bile_duct_stenosis,0.468817422769,nan,4.0
Pseudocyst,0.468817422769,nan,4.0
Urge_incontinence,0.468817422769,nan,4.0
Pancreatitis_necrotising,0.468817422769,nan,4.0
Gastrooesophagitis,0.468817422769,nan,4.0
Bullous_impetigo,0.468817422769,nan,4.0
Renal_failure_acute,0.468202457265,0.783167,119.0
Cardiac_output_decreased,0.467735042735,0.376277,11.0
Anuria,0.467517671131,0.631404,23.0
Hypersexuality,0.466921119593,nan,6.0
Pleurisy,0.466838931955,0.48181,17.0
Melanocytic_naevus,0.466750171923,nan,9.0
Irritable_bowel_syndrome,0.465991729543,0.408543,19.0
Hyperpyrexia,0.465973573281,0.642457,21.0
Drug_dependence,0.465772328296,0.477491,18.0
Polyuria,0.465420980127,0.784915,126.0
Angiopathy,0.465310994507,0.711472,152.0
Extrasystoles,0.465179391316,0.805763,98.0
Hepatitis_cholestatic,0.464044263451,0.59879,33.0
Teratogenicity,0.463953488372,0.540583,17.0
Intestinal_ulcer,0.463814389102,nan,8.0
Ear_discomfort,0.463740458015,nan,5.0
Saliva_altered,0.463617101559,nan,3.0
Testicular_disorder,0.463479758829,0.557658,17.0
Papilloma,0.463450420676,nan,7.0
Ejection_fraction_decreased,0.463051113111,nan,3.0
Visual_acuity_reduced,0.462882796216,0.724228,35.0
Inner_ear_disorder,0.46245210728,nan,10.0
Abdominal_pain_upper,0.462195001968,0.766273,98.0
Hyperglycaemia,0.4618751766,0.785856,215.0
Gastrointestinal_perforation,0.461834924626,0.46535,16.0
Pericardial_haemorrhage,0.461483760485,nan,4.0
Hypoventilation,0.461206427015,0.501347,25.0
Arteriosclerosis,0.460746460746,0.60984,14.0
Haematoma,0.460549842644,0.804897,69.0
Rash_maculo-papular,0.460395446712,0.745005,111.0
Tardive_dyskinesia,0.459600800888,0.88931,31.0
Retinal_detachment,0.45947459087,0.724453,17.0
Hot_flush,0.459385180564,0.773638,105.0
Polymenorrhoea,0.458968256272,nan,3.0
Hyperaesthesia,0.45892955385,0.761291,55.0
Hypertonia,0.458833387144,0.755833,134.0
Hyperchlorhydria,0.4586812719,nan,9.0
Haemorrhagic_disorder,0.458651399491,nan,5.0
Deformity,0.457879816949,nan,3.0
Lipohypertrophy,0.45778616205,nan,7.0
Aplasia_pure_red_cell,0.457692307692,0.680875,11.0
Blood_lactate_dehydrogenase_increased,0.457513243709,0.791799,64.0
Meningitis_aseptic,0.457166125884,0.387152,19.0
Respiratory_distress,0.457005682932,0.763975,62.0
Rhonchi,0.456106870229,nan,5.0
Gastrointestinal_pain,0.455118110236,0.526776,29.0
Blood_pressure_increased,0.45472142041,0.822896,69.0
Endophthalmitis,0.454673744553,nan,6.0
Tumour_flare,0.454398330945,nan,6.0
Haemorrhage,0.454053536566,0.719124,349.0
Influenza_like_illness,0.453703703704,0.502568,26.0
Leiomyoma,0.453532269811,0.333223,15.0
Hemiplegia,0.453251792143,0.590982,31.0
Supraventricular_extrasystoles,0.453125,0.460835,23.0
Pleural_disorder,0.453100653321,0.830375,86.0
Elevated_mood,0.452926208651,nan,5.0
Breast_disorder_female,0.452614235715,nan,7.0
Uterine_neoplasm,0.451900656934,nan,3.0
Urethritis,0.451642164142,0.513501,12.0
Premenstrual_syndrome,0.451544401544,0.645609,14.0
Skin_fragility,0.451392718583,nan,4.0
Ovarian_failure,0.451017811705,nan,5.0
Corneal_oedema,0.450908733667,nan,9.0
Ejaculation_failure,0.450816750817,0.655743,13.0
Peripheral_vascular_disorder,0.450123207885,0.739751,47.0
Lymphatic_disorder,0.450086591395,nan,3.0
Sinus_congestion,0.449972650458,0.781092,45.0
Hepatitis_fulminant,0.449925673181,0.563191,15.0
Tinea_pedis,0.449617353109,nan,3.0
Alcohol_intolerance,0.449590139799,0.584272,19.0
Pulmonary_eosinophilia,0.449512577329,0.508066,19.0
Localised_infection,0.449340144742,nan,8.0
Laryngitis,0.449164682335,0.791858,81.0
Ischaemic_neuropathy,0.449017502104,nan,4.0
Panic_reaction,0.448329222253,0.373168,22.0
Tendon_disorder,0.448297375857,0.472919,22.0
Sciatica,0.448062015504,0.457701,17.0
Skin_infection,0.447963712479,0.541636,22.0
Prostatic_specific_antigen_increased,0.447850149,nan,8.0
Cerebral_thrombosis,0.446366696367,0.551622,13.0
Thyroiditis,0.445967187346,nan,10.0
Oligomenorrhoea,0.445789827732,nan,7.0
Aneurysm,0.445219638243,0.37885,17.0
Pleuritic_pain,0.444870157514,nan,8.0
Uterine_disorder,0.444527769528,0.490744,12.0
Corneal_erosion,0.444121869122,0.747044,12.0
Transfusion_reaction,0.443280217494,nan,4.0
Regurgitation,0.442921492921,0.42359,14.0
Lung_cancer_metastatic,0.442254665777,nan,4.0
International_normalised_ratio_increased,0.442104647422,nan,7.0
Vascular_stenosis,0.441451639431,nan,3.0
Gastric_disorder,0.441163737589,0.781231,85.0
Hypersomnia,0.440935620005,0.379126,15.0
Retroperitoneal_fibrosis,0.440839694656,nan,5.0
Hepatorenal_syndrome,0.440687313151,nan,4.0
Injection_site_inflammation,0.440185866013,0.672888,25.0
Hyperplasia,0.439706136373,0.666106,45.0
Chloasma,0.439643599644,0.680776,13.0
Dysentery,0.439567430025,nan,5.0
Fungal_infection,0.439361548789,0.79081,64.0
Strangury,0.439327973374,nan,3.0
Lymphopenia,0.439186813187,0.788057,41.0
Paraesthesia_oral,0.438746070773,0.390199,30.0
Joint_stiffness,0.438709077381,0.5466,23.0
Groin_pain,0.437863765318,nan,6.0
Lip_swelling,0.43739985833,0.503071,15.0
Collagen_disorder,0.435750636132,nan,5.0
Oedema_mouth,0.435733704854,nan,4.0
Feeling_hot,0.434926338484,0.6267,32.0
Corneal_lesion,0.434478371501,nan,5.0
Appendicitis,0.434345609346,0.436763,12.0
Cutaneous_lupus_erythematosus,0.434193208739,nan,7.0
Micturition_disorder,0.434053488412,0.612499,28.0
Nasal_polyps,0.433861589218,nan,4.0
Pathological_gambling,0.433164672965,nan,7.0
Colitis,0.431282601568,0.8384,159.0
Piloerection,0.431097852261,nan,7.0
Peripheral_coldness,0.430537400145,0.450087,26.0
Skin_haemorrhage,0.430504358595,nan,4.0
Pulse_abnormal,0.430485008562,nan,3.0
Anger,0.430437580438,0.560417,14.0
Shock_hypoglycaemic,0.430025445293,nan,5.0
Premature_ejaculation,0.430025445293,nan,5.0
Prothrombin_time_shortened,0.429747594396,nan,6.0
Anencephaly,0.429389312977,nan,5.0
Patent_ductus_arteriosus,0.428905917412,nan,8.0
Retinal_disorder,0.428316371521,0.673297,31.0
Synovitis,0.428303369683,nan,10.0
Hypomenorrhoea,0.428255973794,nan,7.0
Ejaculation_delayed,0.427564102564,0.475362,11.0
Thyroid_neoplasm,0.427203065134,nan,8.0
Urine_output_increased,0.427035865285,nan,4.0
Arterial_thrombosis,0.426528854436,0.556306,17.0
Staphylococcal_infection,0.426208651399,nan,5.0
Respiratory_acidosis,0.425541075281,nan,4.0
Oesophageal_perforation,0.423543184435,nan,3.0
Bacterial_infection,0.423125001188,0.647829,33.0
Cleft_lip,0.422256407279,nan,3.0
Ovarian_hyperstimulation_syndrome,0.422256407279,nan,3.0
Epidermal_necrosis,0.422074860006,nan,9.0
Tonsillitis,0.421487748721,0.420681,18.0
Fibroadenoma_of_breast,0.420903870904,0.376113,12.0
Lactose_intolerance,0.420045666076,nan,3.0
Pemphigoid,0.41949557531,0.39098,15.0
Stridor,0.417992366217,0.602486,24.0
Scleritis,0.41768018018,0.714281,12.0
Transient_global_amnesia,0.417312473998,nan,3.0
Exostosis,0.417198808003,nan,8.0
Drug_level_increased,0.416951829429,nan,7.0
Accommodation_disorder,0.416160513685,0.653017,24.0
Intestinal_infarction,0.416030534351,nan,4.0
Mental_status_changes,0.416008448767,nan,9.0
Vasoconstriction,0.415708812261,nan,8.0
Female_sexual_dysfunction,0.415306022203,nan,10.0
Blood_pressure_diastolic_decreased,0.415121082828,nan,3.0
Cauda_equina_syndrome,0.41475826972,nan,5.0
Multi-organ_failure,0.414685427185,0.549519,12.0
Organ_failure,0.414674819344,0.754414,20.0
Oligohydramnios,0.412257278031,nan,4.0
Ischaemic_stroke,0.411877394636,nan,8.0
Hypertensive_crisis,0.410267077709,0.451288,16.0
Hyperuricosuria,0.409853036504,nan,3.0
Macule,0.409069638209,nan,7.0
Vaginal_cyst,0.409035497634,nan,4.0
Status_asthmaticus,0.408546909316,nan,4.0
Leukocytoclastic_vasculitis,0.408296212644,0.651047,33.0
White_blood_cell_count_increased,0.40546975547,0.455769,14.0
Psychomotor_retardation,0.404580152672,nan,5.0
Heart_disease_congenital,0.403980579685,nan,7.0
Derealisation,0.403336913089,nan,4.0
Sensory_disturbance,0.403153153153,0.501442,14.0
Psychomotor_skills_impaired,0.403147026995,nan,6.0
Metastatic_neoplasm,0.403098290598,0.397935,11.0
Osteomalacia,0.402903298139,nan,7.0
Biliary_colic,0.402788090288,0.437634,12.0
Uterine_cervical_erosion,0.402742437094,nan,7.0
Conjunctival_oedema,0.401679586563,0.796654,17.0
Sensation_of_heaviness,0.400982714749,nan,7.0
Dandruff,0.400879458973,nan,3.0
Gastric_polyps,0.400127226463,nan,5.0
Porphyria_acute,0.398779980456,nan,4.0
Acute_myocardial_infarction,0.39870628723,nan,6.0
Anosmia,0.398629083341,0.480775,18.0
Vaginal_neoplasm,0.398484892462,nan,3.0
Uterine_enlargement,0.398484892462,nan,3.0
Pupils_unequal,0.398480054954,nan,3.0
Opisthotonus,0.397104247104,0.487692,14.0
Colitis_ulcerative,0.39678948051,0.432941,16.0
Hyperthermia,0.395434969854,0.447812,17.0
Neurogenic_bladder,0.394503623294,nan,4.0
Swelling_face,0.393162785948,0.604853,24.0
Cerebral_infarction,0.39244734931,0.602403,26.0
Macular_degeneration,0.391805023414,nan,9.0
Abdominal_pain_lower,0.391491540664,0.550169,19.0
Ovarian_cancer,0.391315216315,0.677756,12.0
Prothrombin_level_decreased,0.390696166259,0.432541,18.0
Tracheitis,0.389312977099,nan,5.0
Stress,0.387847212144,nan,4.0
Miosis,0.387433734815,0.75878,30.0
Hypohidrosis,0.386807806923,nan,9.0
Cardiac_valve_disease,0.386293436293,0.661378,14.0
Vasospasm,0.385157582832,0.676994,15.0
Lymphangitis,0.384631758195,nan,8.0
Carcinogenicity,0.382578918616,0.570795,18.0
Urine_flow_decreased,0.381326251221,nan,4.0
Mean_arterial_pressure,0.380948925589,nan,3.0
Subdural_haematoma,0.38063954064,0.60168,13.0
Injection_site_phlebitis,0.380445824747,nan,4.0
Cerebral_haemorrhage,0.379963369963,0.65559,41.0
Renal_neoplasm,0.378786327786,nan,6.0
Lipase_increased,0.377991452991,0.56689,11.0
Urethral_disorder,0.377024168153,nan,7.0
Molluscum_contagiosum,0.376648380886,nan,3.0
Proctalgia,0.376590330789,nan,5.0
Orgasm_abnormal,0.376543209877,nan,8.0
Terminal_insomnia,0.375318066158,nan,5.0
Lobar_pneumonia,0.374718215153,nan,3.0
Megacolon,0.374465811966,0.341582,11.0
Idiopathic_thrombocytopenic_purpura,0.37398893146,nan,8.0
Polydipsia,0.373707262079,0.513429,15.0
Oesophageal_stenosis,0.373019615548,nan,9.0
Vulvovaginal_disorder,0.372183360907,nan,4.0
Retrograde_ejaculation,0.37064503333,nan,3.0
Sinus_arrhythmia,0.370267300267,0.403711,13.0
Calculus_urinary,0.370198447785,nan,10.0
Enzyme_abnormality,0.369885544558,nan,4.0
Radiculopathy,0.369592875318,nan,5.0
Breast_swelling,0.368320610687,nan,5.0
Vascular_resistance_systemic,0.368320610687,nan,5.0
Mutism,0.366963040956,nan,7.0
Haemolytic_uraemic_syndrome,0.366900122714,0.489089,16.0
Tension,0.366462525518,0.607887,29.0
Congenital_skin_disorder,0.365776081425,nan,5.0
Gamma-glutamyltransferase_increased,0.364116184833,0.714167,38.0
Synovial_cyst,0.363577433992,nan,4.0
Erythropenia,0.36261476988,nan,4.0
Insulinoma,0.361323155216,nan,3.0
Aminoaciduria,0.361323155216,nan,3.0
Macrocytosis,0.359305080284,nan,6.0
Scleroderma,0.358998919344,nan,10.0
Hyperammonaemia,0.358142493639,nan,5.0
Pneumatosis,0.35799978715,nan,3.0
Fibromyalgia,0.357912712004,nan,3.0
Logorrhoea,0.357825636858,nan,3.0
Catatonia,0.357297263912,0.44769,20.0
Scleral_disorder,0.356960408685,nan,8.0
Arterial_insufficiency,0.356790410124,nan,3.0
Gallbladder_disorder,0.354938867439,0.47834,12.0
Hepatic_encephalopathy,0.354406130268,nan,8.0
Myasthenia_gravis,0.352884615385,0.34238,11.0
Hyperlactacidaemia,0.352183323097,nan,6.0
Respiratory_tract_infection_viral,0.351812614286,nan,3.0
Thrombophlebitis_superficial,0.351781170483,nan,5.0
Congenital_eye_disorder,0.35157014157,0.401517,13.0
Aura,0.349568010526,nan,4.0
Labyrinthitis,0.348558558559,0.558278,13.0
Anorgasmia,0.34844811589,0.596717,16.0
Dysgraphia,0.346055979644,nan,5.0
Urethral_pain,0.34594017094,0.480896,11.0
Left_ventricular_dysfunction,0.344432481932,0.547119,12.0
Condition_aggravated,0.344351115041,nan,9.0
Microangiopathic_haemolytic_anaemia,0.342875318066,nan,5.0
Cystoid_macular_oedema,0.340101007169,nan,3.0
Breath_sounds_abnormal,0.339576527077,0.485655,12.0
Chromatopsia,0.336000589449,nan,9.0
Osteomyelitis,0.332476982477,0.695464,13.0
Xeroderma,0.330532416142,nan,3.0
Hair_growth_abnormal,0.330286722627,nan,7.0
Fat_redistribution,0.330271755272,0.340742,12.0
Haemoglobinuria,0.326401684654,nan,7.0
Depressed_mood,0.326341938458,0.504618,19.0
Petit_mal_epilepsy,0.325835195774,nan,4.0
Blood_pressure_fluctuation,0.32545764155,nan,8.0
Colour_blindness,0.324427480916,nan,5.0
Buccoglossal_syndrome,0.321975568619,nan,6.0
Skin_burning_sensation,0.321367521368,0.613506,11.0
Nipple_pain,0.320247873915,nan,4.0
Panic_attack,0.31858974359,0.544008,11.0
Bladder_cancer,0.318508694371,nan,10.0
Perineal_pain,0.318098208098,0.588065,13.0
Vaginal_disorder,0.314384814095,nan,3.0
Keratopathy,0.312179487179,0.476958,11.0
